kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,sparse,-,262144,512,22,softmax,0,float32,forward,1.6266184997558595,6.85109375,4.211862677713482,1072.6734414135108,254.67911076242385
topk,sparse,-,262144,512,22,softmax,0,float32,backward_raw,0.29861087799072267,2.5244012451171876,8.453815420601043,5843.157743416867,691.1858672922662
topk,sparse,-,262144,896,16,softmax,0,float32,forward,2.8052203369140627,8.60149169921875,3.066244596202018,1088.48965331508,354.99113627899413
topk,sparse,-,262144,896,16,softmax,0,float32,backward_raw,0.4758697509765625,4.366913452148437,9.176698966863974,6416.573664818608,699.2246000427967
topk,sparse,-,262144,2304,16,softmax,0,float32,forward,7.31991943359375,14.2598095703125,1.9480828579709624,1072.6534846771056,550.6200520620229
topk,sparse,-,262144,2304,16,softmax,0,float32,backward_raw,1.4432345581054689,11.158226318359375,7.731401840187888,5440.374916123794,703.6725070794641
topk,sparse,-,262144,2304,36,softmax,0,float32,forward,7.550576171875,15.734830322265625,2.0839244534577372,1039.8858192102994,499.0036071052748
topk,sparse,-,262144,2304,36,softmax,0,float32,backward_raw,1.4432575988769532,11.203214111328125,7.762449420010481,5440.288063689877,700.846829309521
topk,sparse,-,4096,256,8,sigmoid,0,float32,forward,0.013462400436401368,0.10506143569946289,7.804064081720841,1012.5599861924647,129.74777956579635
topk,sparse,-,4096,256,8,sigmoid,0,float32,backward_raw,0.005458880066871643,0.07941760063171387,14.54833219613602,2497.1217233229836,171.64316085566216
topk,sparse,-,4096,384,6,sigmoid,0,float32,forward,0.014117120504379273,0.13958815574645997,9.887863159003164,1448.399621839104,146.48257146644443
topk,sparse,-,4096,384,6,sigmoid,0,float32,backward_raw,0.006211199760437012,0.0794710397720337,12.794796953437901,3291.993944590402,257.29161287751884
topk,sparse,-,4096,512,10,sigmoid,0,float32,forward,0.03368607997894287,0.17455295562744141,5.181753286121575,809.3246829860303,156.18742118689164
topk,sparse,-,4096,512,10,sigmoid,0,float32,backward_raw,0.00797439992427826,0.08078144073486328,10.130096496530374,3418.812231500603,337.49058882820805
topk,sparse,-,4096,512,22,sigmoid,0,float32,forward,0.03473184108734131,0.17450143814086913,5.0242495841796755,784.9562576150483,156.2335318863763
topk,sparse,-,4096,512,22,sigmoid,0,float32,backward_raw,0.00843392014503479,0.07974431991577148,9.455190296379374,3232.5390246966276,341.87984835529386
topk,sparse,-,4096,896,16,sigmoid,0,float32,forward,0.06400703907012939,0.19992319107055664,3.1234563256630348,745.3900179279698,238.64268944747974
topk,sparse,-,4096,896,16,sigmoid,0,float32,backward_raw,0.009337919950485229,0.09771103858947754,10.463897646113377,5109.297172495125,488.2785884658266
