kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.06859903812408447,0.2711721611022949,3.9530023819253666,794.8500954396977,201.0750357940727
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.011912959814071655,0.06465343952178955,5.427151650878613,4224.949029085784,778.4836873688242
aux_loss,sparse,-,16384,384,6,sigmoid,0,float32,forward,0.06530208110809327,0.4261065673828125,6.525160609774236,1252.470466670371,191.94477217836715
aux_loss,sparse,-,16384,384,6,sigmoid,0,float32,backward_raw,0.016186239719390868,0.09169216156005859,5.664821672584818,4664.299634062332,823.3797820389367
aux_loss,sparse,-,16384,512,10,sigmoid,0,float32,forward,0.17646528244018556,0.4257104110717773,2.4124315286553637,617.9793696075266,256.1645220877936
aux_loss,sparse,-,16384,512,10,sigmoid,0,float32,backward_raw,0.02465536117553711,0.12305855751037598,4.991148036090174,4082.8157123034757,818.011343839394
aux_loss,sparse,-,16384,512,22,sigmoid,0,float32,forward,0.6782041931152344,0.4140371322631836,0.610490375120453,160.79508960138628,263.38677259188654
aux_loss,sparse,-,16384,512,22,sigmoid,0,float32,backward_raw,0.02510688066482544,0.12267168045043945,4.885978552576689,4009.3907858903617,820.5911554351694
aux_loss,sparse,-,16384,896,16,sigmoid,0,float32,forward,0.6556607818603516,0.5354095840454102,0.8165954085682167,291.0664131206904,356.4389538156158
aux_loss,sparse,-,16384,896,16,sigmoid,0,float32,backward_raw,0.05634431838989258,0.21974431991577148,3.900026235035451,3126.5045533251296,801.6624414570663
aux_loss,sparse,-,16384,2304,16,sigmoid,0,float32,forward,2.224992370605469,1.040499496459961,0.46764182664447446,220.5551688550108,471.63268187019605
aux_loss,sparse,-,16384,2304,16,sigmoid,0,float32,backward_raw,0.22768447875976563,0.5667401504516602,2.4891470579759583,1989.5288184222395,799.281349025645
aux_loss,sparse,-,16384,2304,36,sigmoid,0,float32,forward,11.974742431640625,1.1163958740234374,0.09322921811442113,40.980720111636344,439.56949270281666
aux_loss,sparse,-,16384,2304,36,sigmoid,0,float32,backward_raw,0.22771839141845704,0.5667846298217774,2.488971691268667,1989.2325304880255,799.2186240873167
aux_loss,sparse,-,65536,256,8,sigmoid,0,float32,forward,0.2487356758117676,1.0459059143066407,4.20488902885864,876.8497212480752,208.53100170543246
aux_loss,sparse,-,65536,256,8,sigmoid,0,float32,backward_raw,0.05105343818664551,0.26672063827514647,5.224342331265652,3943.448260310561,754.8219489198785
aux_loss,sparse,-,65536,384,6,sigmoid,0,float32,forward,0.23593791961669922,1.7084921264648438,7.2412782533661035,1386.6177701807817,191.48798342836963
aux_loss,sparse,-,65536,384,6,sigmoid,0,float32,backward_raw,0.06994400024414063,0.395722541809082,5.657705313219236,4317.59531833895,763.1354196286758
aux_loss,sparse,-,65536,512,10,sigmoid,0,float32,forward,0.636638069152832,2.0143536376953124,3.1640483585529102,685.1736286842807,216.549670245131
aux_loss,sparse,-,65536,512,10,sigmoid,0,float32,backward_raw,0.08634336471557617,0.5145148849487304,5.958939481262918,4663.394637519404,782.5880179154057
aux_loss,sparse,-,65536,512,22,sigmoid,0,float32,forward,2.4742723083496094,2.03527587890625,0.8225755394982458,176.2973357976752,214.32358164359343
aux_loss,sparse,-,65536,512,22,sigmoid,0,float32,backward_raw,0.08706527709960937,0.5142879867553711,5.906924136553154,4624.727531037818,782.9332871263977
aux_loss,sparse,-,65536,896,16,sigmoid,0,float32,forward,2.389847717285156,2.548371124267578,1.0663320117996902,319.4192343214125,299.54951252219854
aux_loss,sparse,-,65536,896,16,sigmoid,0,float32,backward_raw,0.201529598236084,0.8687449645996094,4.310756197617726,3496.47435497062,811.1046402723712
aux_loss,sparse,-,65536,2304,16,sigmoid,0,float32,forward,8.423326416015625,4.213302001953125,0.5001945542490431,233.03552243538732,465.8897632047403
aux_loss,sparse,-,65536,2304,16,sigmoid,0,float32,backward_raw,0.9017711639404297,2.1517733764648437,2.386163433151194,2009.3116751288082,842.0679184054418
aux_loss,sparse,-,65536,2304,36,sigmoid,0,float32,forward,45.667626953125,4.556367492675781,0.09977237261206086,42.9830583055001,430.8112273988777
aux_loss,sparse,-,65536,2304,36,sigmoid,0,float32,backward_raw,0.9016115570068359,2.1517648315429687,2.3865763640900783,2009.6673716287137,842.071262360353
aux_loss,sparse,-,262144,256,8,sigmoid,0,float32,forward,0.9628598022460938,4.106207580566406,4.264595500806789,906.0667295123226,212.46252530654087
aux_loss,sparse,-,262144,256,8,sigmoid,0,float32,backward_raw,0.190086727142334,1.0219808197021485,5.376392318738305,4236.520771894816,787.9857943270431
aux_loss,sparse,-,262144,384,6,sigmoid,0,float32,forward,0.911247329711914,6.66405029296875,7.31310817127503,1436.0786641906695,196.37049398932805
aux_loss,sparse,-,262144,384,6,sigmoid,0,float32,backward_raw,0.2655715179443359,1.4890821838378907,5.607085410981474,4548.528250884154,811.2108016003936
aux_loss,sparse,-,262144,512,10,sigmoid,0,float32,forward,2.4735752868652345,7.028968505859375,2.841623031723929,705.3880564157907,248.23421282162562
aux_loss,sparse,-,262144,512,10,sigmoid,0,float32,backward_raw,0.3256022262573242,1.9533001708984374,5.99903813112979,4946.565490394188,824.559768127796
aux_loss,sparse,-,262144,512,22,sigmoid,0,float32,forward,9.645769653320313,7.118448486328125,0.7379865725777288,180.89074555075925,245.11387100028412
aux_loss,sparse,-,262144,512,22,sigmoid,0,float32,backward_raw,0.32539966583251956,1.9534909057617187,6.003358672061956,4949.644714229573,824.4792597956728
aux_loss,sparse,-,262144,896,16,sigmoid,0,float32,forward,9.313544311523437,9.129309692382812,0.9802186350353564,327.85083850645685,334.4670533575719
aux_loss,sparse,-,262144,896,16,sigmoid,0,float32,backward_raw,0.7715756988525391,3.35485595703125,4.348058086874012,3653.0081133862614,840.1470358489508
aux_loss,sparse,-,262144,2304,16,sigmoid,0,float32,forward,33.1004296875,15.789775390625,0.47702629662804136,237.20952151159295,497.2671804224574
aux_loss,sparse,-,262144,2304,16,sigmoid,0,float32,backward_raw,3.53224365234375,8.5011279296875,2.406721836430153,2051.8848713029447,852.5641975918865
aux_loss,sparse,-,262144,2304,36,sigmoid,0,float32,forward,178.63408203125,17.088299560546876,0.09566091401056083,43.95430591249898,459.4803046482128
aux_loss,sparse,-,262144,2304,36,sigmoid,0,float32,backward_raw,3.533125305175781,8.501565551757812,2.406245127876901,2051.372845843464,852.520311450334
