kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps,checkpoint,shape
topk,sparse,-,16384,384,6,softmax,0,float32,forward,0.062325439453125,0.4235219192504882,6.795329851930196,1312.2880274516715,193.11616301877083,trace-back,384/6
topk,sparse,-,16384,384,6,softmax,0,float32,backward_raw,0.0233129596710205,0.1142419242858886,4.900361253912289,3508.3030706594,715.9274365453128,trace-back,384/6
topk,sparse,-,16384,512,10,softmax,0,float32,forward,0.1732979202270508,0.4018809509277343,2.3190177377847325,629.274164728133,271.3537522698098,trace-back,512/10
topk,sparse,-,16384,512,10,softmax,0,float32,backward_raw,0.0429196786880493,0.1508214378356933,3.5140393042524924,2540.8369152205405,723.0530723278373,trace-back,512/10
topk,sparse,-,16384,512,22,softmax,0,float32,forward,0.6897721862792969,0.4063260650634765,0.5890728462903697,158.098436221729,268.38520433820514,trace-back,512/22
topk,sparse,-,16384,512,22,softmax,0,float32,backward_raw,0.0431884813308715,0.1510492801666259,3.4974436588640674,2525.022891278387,721.9624210039419,trace-back,512/22
topk,sparse,-,16384,896,16,softmax,0,float32,forward,0.6612572479248047,0.5148575973510742,0.7786040893567968,288.60300979521605,370.6672155210877,trace-back,896/16
topk,sparse,-,16384,896,16,softmax,0,float32,backward_raw,0.1044150352478027,0.2786950492858887,2.6691084155119644,1827.714098329684,684.7657771065508,trace-back,896/16
topk,sparse,-,16384,2304,16,softmax,0,float32,forward,2.1718858337402343,0.9483590698242188,0.4366523576384476,225.9481416455952,517.4554486951434,trace-back,2304/16
topk,sparse,-,16384,2304,16,softmax,0,float32,backward_raw,0.8940512084960938,0.7316815948486328,0.8183889109432703,548.8875394793945,670.6927869376309,trace-back,2304/16
topk,sparse,-,16384,2304,36,softmax,0,float32,forward,11.907069091796876,1.0296995544433594,0.0864780028153821,41.21363235710797,476.57937296601386,trace-back,2304/36
topk,sparse,-,16384,2304,36,softmax,0,float32,backward_raw,0.8946665954589844,0.7318089294433594,0.8179683170890322,548.5099929859821,670.5760865384218,trace-back,2304/36
topk,sparse,-,65536,256,8,softmax,0,float32,forward,0.2447756767272949,0.9574156951904296,3.9114004626247594,891.0354611867334,227.8047133503689,trace-back,256/8
topk,sparse,-,65536,256,8,softmax,0,float32,backward_raw,0.0697545623779297,0.3272473526000976,4.691411449577648,3126.731794521414,666.4799768954186,trace-back,256/8
topk,sparse,-,65536,384,6,softmax,0,float32,forward,0.2234111976623535,1.6786537170410156,7.513740289678782,1464.365776752327,194.8917210731714,trace-back,384/6
topk,sparse,-,65536,384,6,softmax,0,float32,backward_raw,0.1004153633117675,0.5027215957641602,5.006421121072085,3258.024481614965,650.7691628061215,trace-back,384/6
topk,sparse,-,65536,512,10,softmax,0,float32,forward,0.6281436920166016,1.9364646911621093,3.08283712114541,694.4392207451654,225.2597829388893,trace-back,512/10
